model_name,pixel_count,img_id,actual_class,predicted_class,success,confidence_diff,prior_probs,predicted_probs,perturbation
Network in Network,5,650,3,3,False,0.00671798,"[1.3970528e-06 1.8157583e-06 3.2820208e-06 9.9997056e-01 5.3379199e-06
 8.5592592e-06 3.9989773e-06 1.9341426e-06 1.3715753e-06 1.6461148e-06]","[4.9214599e-05 5.4839482e-05 1.6277435e-04 9.9325258e-01 2.7188205e-04
 5.8933459e-03 1.2034183e-04 7.2263683e-05 5.0082424e-05 7.2684263e-05]","[ 19.81050494   7.09616357  90.41842945 243.38921106  67.34383312
  19.71580175  17.77066145  45.59991077  49.37292123  66.70476207
  13.03566559  21.6323894    4.62265282  63.2898636  177.49263646
  10.2237896   19.19034682  17.16607272  57.30644059 204.16418721
  11.26241912  10.73567082  61.8153284  111.2435364  156.13351333]"
Network in Network,5,9576,3,5,True,0.5481328,"[6.9207477e-04 3.8298899e-03 1.2829283e-03 9.7108948e-01 3.2769160e-03
 1.4055050e-02 9.2178688e-04 7.7971694e-04 9.1945415e-04 3.1526447e-03]","[0.00171508 0.00455238 0.0050647  0.42295668 0.00906249 0.5456301
 0.00224833 0.00196357 0.00208924 0.00471749]","[ 11.17406997  20.33873    208.28912498  87.8822029   59.26665281
  23.36434709  18.95525629  83.7507796   42.24997906 225.01561845
  18.65033712  18.50292728  51.47505402 251.06506878 254.73452482
  29.01754574  21.37551673  45.96170363 249.91919192 115.45758527
  24.73062136   8.53499134  22.67189587 205.05673567 232.55939293]"
Network in Network,5,7310,3,5,True,0.74594957,"[2.7304745e-04 2.3694691e-04 6.2785554e-04 9.8538786e-01 2.6808283e-03
 8.0043459e-03 1.7431604e-03 4.8289023e-04 2.5575008e-04 3.0714049e-04]","[8.0708577e-04 7.0526771e-04 1.6164945e-03 2.3943831e-01 3.5595491e-03
 7.4556118e-01 5.0845863e-03 1.3529096e-03 9.1120362e-04 9.6339162e-04]","[  9.31818685  15.2634221   91.32362228  15.84171384  71.20382404
  23.27859056  14.47562524  96.04526281 152.88199957  51.66030345
   6.23621963  11.34060227 250.51715965  81.21845153 170.74680839
   4.76987133  10.32041181 106.61316296  64.21114334 104.19567921
  12.83805242  16.26243835  56.27464617 150.3267758   58.46256788]"
Network in Network,5,4342,3,3,False,0.049516916,"[8.0302561e-06 8.5225374e-06 1.1056342e-05 9.9964988e-01 4.9917155e-05
 2.0638612e-04 1.9472764e-05 6.4878723e-06 1.1455408e-05 2.8882201e-05]","[4.0708145e-04 4.3971254e-04 6.6845067e-04 9.5013297e-01 6.2511195e-03
 3.8157776e-02 1.1798518e-03 3.8112313e-04 6.8102684e-04 1.7009311e-03]","[ 12.85321257  27.47133944 130.63607673  81.07878908  41.74606795
  19.20521116  19.78959071 119.76705258  27.21236009 215.42733621
  19.01346952   8.67154131 101.21666231  92.84549016 103.11430025
  15.91345374  10.72815784   4.17583991 151.56506931 212.86737418
  27.05447511   6.02278931 201.54987272  79.86830212 162.20211776]"
Network in Network,5,9454,3,4,True,0.74635065,"[5.3639431e-04 6.5832277e-04 9.0858206e-04 7.5820059e-01 2.2639704e-01
 1.6505554e-03 9.7764907e-03 5.4221891e-04 6.2184175e-04 7.0786459e-04]","[8.6377404e-05 1.2129153e-04 1.4927310e-04 1.1849940e-02 9.8608381e-01
 2.2123897e-04 1.0948547e-03 9.2694791e-05 9.8484212e-05 2.0196803e-04]","[  8.18983597  22.18387403  25.29406552 243.32204813  82.02004922
  30.86198203  12.02395726 175.95236535 205.14563259 190.28503671
  16.36201634  20.03562735  15.73745574  63.15424809 176.59581726
  13.69270332  18.67883683  63.40047576 122.34827311 151.84606686
  24.31064693   1.76307042 122.42565794 106.35559172 153.74928279]"
Network in Network,5,5848,4,3,True,0.74107283,"[0.00353616 0.00312375 0.00600783 0.04940081 0.8782243  0.02429122
 0.00651219 0.01084353 0.01281722 0.00524312]","[0.02316619 0.0218495  0.02464211 0.47239026 0.13715146 0.07926764
 0.09634712 0.03191355 0.08200074 0.03127145]","[ 13.7613179   22.61695729 232.79266566 226.70451322  40.81653278
  24.57705906  14.17965297 191.37859415 109.39512392 223.92166146
  16.27712625   9.84936693 122.87998642  24.39066203 174.49809884
  24.16641695  21.69529793 233.07431636  25.26807362  35.50947874
   8.68584385  16.06245162 212.9994262   81.83928178  57.11307689]"
Network in Network,5,4211,4,7,True,0.5603283,"[1.15287854e-04 1.61150874e-05 2.06897148e-05 4.31973785e-05
 9.99393225e-01 5.32728591e-05 1.32222613e-05 3.16240941e-04
 1.27066214e-05 1.60289019e-05]","[0.06139124 0.00235849 0.00224741 0.02132744 0.43906492 0.00295959
 0.00179203 0.46037045 0.00214321 0.00634531]","[ 15.36235549   9.2587865    9.4005916   21.10660282 221.09536754
  13.93679987  13.03314004  30.45410344 187.30627317 220.71671575
  19.34813441   7.61661582 133.50677675 234.50890443 194.66021237
  14.42836573  17.04462521  42.59168365  14.62376236 211.71306389
  13.88045098   5.08435637 174.96755299  34.95311377 170.27819548]"
Network in Network,5,6505,4,0,True,0.8884502,"[1.2735576e-04 1.0959911e-04 2.7296122e-04 2.3500047e-04 9.9582464e-01
 1.7010972e-03 1.0170621e-03 1.3654210e-04 3.1624848e-04 2.5935765e-04]","[0.3811912  0.00788561 0.02312252 0.06482434 0.10737445 0.01447966
 0.05318882 0.00959088 0.30718502 0.03115747]","[ 13.27101887  10.70998882 143.899564   250.01345057 215.67519111
  17.63347711  13.21986228  55.56141833 195.66803005 130.14557747
  15.3983945   11.5187854  143.58635382  14.97114947  53.89850551
  20.00218325  21.71064952 197.00167217 216.75828218 198.382987
  17.71331938  10.28032147   6.04131042 236.95532914 254.04526182]"
Network in Network,5,1324,4,5,True,0.5600244,"[1.6322148e-04 2.9271469e-04 4.9184361e-03 3.4138088e-03 9.8856294e-01
 1.1723726e-03 4.8581799e-04 4.5538100e-04 1.5289814e-04 3.8252631e-04]","[0.00220835 0.00830682 0.005271   0.03797374 0.42853856 0.4709635
 0.00497097 0.00769254 0.00251378 0.03156082]","[  4.42317411  28.17802656 156.80028765 133.99154252  53.4550363
   3.99792658  10.76239488  20.18158794  17.51762933  29.55749575
  13.75100086  24.86263207  62.11768216  35.23149286  15.44446285
  23.65181296  21.85975576  84.77163512  95.20990673 227.68408174
  24.55337765  21.06566697 121.95801168 228.15853354 188.26811811]"
Network in Network,5,2664,4,2,True,0.5288549,"[0.00312462 0.0025768  0.25657272 0.05183457 0.66448873 0.00536515
 0.00801032 0.00247446 0.00283871 0.00271394]","[0.00417116 0.0025259  0.7511004  0.08129136 0.13563381 0.00694073
 0.01040278 0.00239318 0.00281886 0.00272178]","[ 18.84812455  31.56387261 134.98499635 156.2194071   41.95432328
  24.55641528   3.63469878  30.60147249 242.28451961 173.62538419
  14.30172481  25.11545815 218.12972145 191.15479952  79.25404204
  15.68941273  12.30265325  31.68531776 108.57693035 216.14432525
  15.11048245  15.74881008 254.79169083 193.94554446  37.13369496]"
Network in Network,5,8669,4,2,True,0.68668765,"[0.0050491  0.0021236  0.19237308 0.01057237 0.7115609  0.01484616
 0.01564864 0.0430114  0.00212732 0.00268741]","[3.5463551e-03 6.5907650e-04 9.4902813e-01 4.7680503e-03 2.4873253e-02
 1.9930764e-03 2.2132571e-03 1.1637164e-02 5.7918968e-04 7.0235517e-04]","[ 14.22811056  25.77874979   9.30541444 184.58608138 226.42914787
  21.48319697  26.74177609 232.04713447 110.83342014 234.56636622
  20.40773773  14.51777739 198.78378536 100.95021226  78.3955815
  21.25767903  13.44598285 228.5893393  213.5709105  202.02825305
  22.69050455  13.91347581  22.03608821  52.15788348  57.04857335]"
Network in Network,5,295,4,2,True,0.87742496,"[9.2744402e-04 7.9944299e-04 3.9932679e-02 5.5499538e-03 9.3494856e-01
 1.2497972e-02 1.4818060e-03 2.1551629e-03 8.5341081e-04 8.5365621e-04]","[0.0028149  0.00135482 0.89815617 0.02230739 0.05752359 0.00949403
 0.00279829 0.00246081 0.00146388 0.00162616]","[ 20.43250063  15.33358241 205.84422563 201.2593817  238.86773004
  25.98042639  27.59062572  45.30282425  31.87638491 193.69627996
  24.93172085  13.74701553  51.42749745 196.73272544  92.20465923
  30.27761126   7.75450406  77.89972118  96.63421443 191.58117927
  19.90551423   4.32840524 100.68541988 125.28274736  16.69649662]"
Network in Network,5,4889,4,7,True,0.58878505,"[1.9189586e-04 1.6090818e-04 2.7510655e-04 5.3102773e-04 9.8255646e-01
 3.8604527e-03 2.8433814e-04 1.1704496e-02 1.5977326e-04 2.7545809e-04]","[0.00194596 0.00223574 0.00362132 0.02017676 0.39377138 0.08534316
 0.00342562 0.48372802 0.00209973 0.0036524 ]","[  7.66601875  24.0547652   32.30741246  93.3999679   53.98028207
   8.2448374   26.04914578  86.03505099 215.3308747  200.14801631
   3.02083178  25.59048433 203.92785889  74.04149818 232.9409079
  17.69938184  20.16104697  24.50832151 129.17404207 191.39010816
   4.04574881  26.24304317 245.79856109  87.25322761 184.88395376]"
Network in Network,5,130,4,2,True,0.54871786,"[1.11175636e-04 1.22251353e-04 4.79837647e-03 1.80723335e-04
 9.93506074e-01 1.27552019e-04 7.65821023e-04 1.44552207e-04
 1.11467802e-04 1.31937122e-04]","[0.00222384 0.00131099 0.5346815  0.00176362 0.44478822 0.00191101
 0.00845409 0.00196352 0.00155975 0.00134347]","[ 14.95371952  10.47066662   5.32402247 137.70239661 226.10091813
  14.49731288  11.37693947   9.49964725 153.89959672 161.03547462
  13.07580357  13.83513626  11.76529182  16.26881425 106.76834644
  12.14875387  11.10367612 170.13577568 111.35543047  84.35513039
  11.74583559   6.79613657  79.62891128 166.8802072   55.52048508]"
Network in Network,5,4529,4,2,True,0.6533861,"[1.8148868e-04 2.1526103e-04 9.2897443e-03 4.2494567e-04 9.7987545e-01
 3.4566113e-04 8.8773593e-03 2.4742651e-04 3.5429097e-04 1.8846046e-04]","[0.00099491 0.0012269  0.63488984 0.00417817 0.3264893  0.00208747
 0.0264004  0.00121529 0.0014643  0.00105342]","[ 23.83386904  22.95170965 152.75874255 214.34025355 176.46140395
   6.18791048  14.07196781  15.85786974 135.73024607 101.23012523
   1.08481365  20.80804063 223.20793518 234.23771354 130.60651722
  22.86045447  13.17560459 218.21976219 135.1393484  115.64697523
  17.28811648  11.0920912   29.52950097  47.03940112 190.13572064]"
Network in Network,5,6094,5,3,True,0.5320509,"[2.5615442e-04 2.5482432e-04 6.8973447e-04 2.2426969e-03 2.3193227e-03
 9.9142766e-01 7.7037956e-04 1.3451638e-03 2.7958915e-04 4.1448529e-04]","[0.00126365 0.00148192 0.00282858 0.50425464 0.01431397 0.45937675
 0.00378278 0.00919983 0.00164623 0.00185173]","[ 13.95872827  19.73858119 201.62671661 150.53088167  32.6596997
  12.14836269  24.32573816 207.55726518 193.95544851  88.42069729
  27.01128764   5.63003719 100.93947427 206.79202537  91.2550944
  12.96731057  20.72227811 230.55013648 117.72724849  55.96500371
  24.36911803   7.35972349  39.65865594 183.08141841  39.91144787]"
Network in Network,5,2384,5,7,True,0.6194707,"[4.0041740e-04 1.6286744e-04 4.8993743e-04 9.0120211e-03 1.7069206e-04
 9.6615291e-01 1.4686928e-04 2.2853609e-02 3.8581190e-04 2.2489275e-04]","[0.00120369 0.00060599 0.00396581 0.03734983 0.00100766 0.3466822
 0.00082894 0.6055478  0.00168754 0.00112066]","[ 11.14410813  24.4548281  134.72360313  85.43901416 157.84604843
  13.88562134   9.57727162  34.28057893 173.36722528 104.42707845
  30.62790644   9.92579295 208.72556651 241.59980453 125.12941707
   4.58811685   5.92657907 203.12480171  23.39110685  69.48514468
  28.0633234   23.6216794   32.49792567 137.84140288  83.31311021]"
Network in Network,5,7887,5,5,False,0.46111077,"[5.53107639e-05 5.49603101e-05 4.02560952e-04 4.41392651e-04
 1.07263826e-04 9.98534918e-01 8.84156107e-05 1.19289776e-04
 1.03454899e-04 9.24500928e-05]","[0.00425471 0.00434477 0.09409185 0.30325252 0.01147837 0.53742415
 0.00880176 0.02057236 0.00740851 0.00837103]","[ 13.79074348  23.60099447 114.50438612  81.10820559  52.58816439
  13.17586087  22.1972849  105.5081115  209.467769    55.46107506
   8.97863645  23.0825986  176.49590821  67.84418703  89.72357749
  12.80290519  17.68693458 233.77196351  67.58576647 234.41836394
  21.50066097  17.07712872  24.05849715  28.60790495  60.83214047]"
Network in Network,5,9396,5,3,True,0.6893785,"[2.6308303e-03 3.4946582e-04 3.2935787e-03 3.5466203e-03 3.5540757e-04
 9.8408496e-01 3.4335966e-03 5.8679486e-04 7.4360910e-04 9.7512337e-04]","[0.15659298 0.00512157 0.05213492 0.37329662 0.00501527 0.2947065
 0.05074963 0.0368517  0.01178385 0.01374694]","[  1.40148879  13.6368274  192.00190093   1.52621831  86.1126495
  15.68720132  10.53655661 141.2115348   45.15928182  74.84285129
   3.77461238  15.90943377  24.9157529  248.69788272 240.40110417
   7.86775717  15.81166529  58.55231651 173.15577458  60.12560675
   9.60006041  11.17701026  47.20741379 231.89769914 148.87309098]"
Network in Network,5,7985,5,3,True,0.6139481,"[5.2995470e-05 3.1032552e-05 2.5718051e-04 6.7739235e-04 3.8121329e-05
 9.9858707e-01 1.7901023e-04 6.6806315e-05 7.3396608e-05 3.6929650e-05]","[1.3486957e-03 5.8847596e-04 1.4506899e-03 6.0292476e-01 7.0589641e-04
 3.8463899e-01 3.5030446e-03 2.4156913e-03 1.8875732e-03 5.3621165e-04]","[ 18.35464111  17.27646177  56.46139285  57.24693007 219.62381207
  24.91162887  26.22453087  77.22772464 170.21897652  80.44443419
  13.2980656   25.82193081  57.4765139  205.55670864 175.74359998
   7.41973095  18.24512116 128.95081624 208.91139765 224.89341705
   4.1932431   13.83698578 254.89920958 212.77889943 224.63278207]"
Network in Network,5,7671,5,3,True,0.5098107,"[9.23916195e-06 9.23560310e-06 1.09218445e-05 4.88788006e-04
 1.66546652e-05 9.99382973e-01 3.78171462e-05 1.52823632e-05
 1.56292208e-05 1.36044109e-05]","[2.9697909e-04 2.8748609e-04 4.0224174e-04 5.0454587e-01 7.5899146e-04
 4.8957232e-01 2.3279723e-03 5.7981285e-04 8.2014321e-04 4.0810689e-04]","[  6.36225998  18.07171916   5.16109469  35.33493693  71.50383901
   8.38036983  14.51973549 129.27437211 224.80426011  48.68142046
  11.98245438  16.79880905 188.72023858 251.64732269  13.08253374
  12.94325056  18.18163924  94.03875058 243.47886953 111.8543192
  13.7680556   27.53525851 145.05454936 175.20401803  31.71629331]"
Network in Network,5,7926,5,3,True,0.8202477,"[4.6995946e-04 3.8926007e-04 8.7118841e-04 9.5644612e-03 3.3431868e-03
 9.8201537e-01 5.9323432e-04 1.5864719e-03 4.8533862e-04 6.8138691e-04]","[0.00193695 0.00188819 0.00475265 0.7470187  0.06622452 0.16176765
 0.00430896 0.00507622 0.00262285 0.00440341]","[ 12.61553514  25.6658412  187.38658674 233.47251865 199.56445927
   5.67127559  17.61224108 171.27867742  97.1431052  211.72235244
  15.9297587    7.31471032 201.94212435 186.63890387 250.03704168
  10.05810062  30.79874242  59.10962714 204.47340286 110.93498369
   8.75192106  25.64574936 125.32556203 105.02675573  14.05015258]"
Network in Network,5,6674,5,5,False,0.44572788,"[2.7607230e-04 2.2726094e-04 1.0557550e-03 7.7122324e-03 3.0882150e-04
 9.8866570e-01 6.2238867e-04 2.8153718e-04 3.0535954e-04 5.4482603e-04]","[0.0014781  0.00146122 0.03747573 0.40394586 0.00185141 0.5429378
 0.00376064 0.0020509  0.00184679 0.00319154]","[  6.476739    16.88709673 116.86604456 179.19077832 224.7159709
   9.32005592  12.52539363 245.02441578 234.56461465 117.0403176
   4.06306763   6.28197555  65.58326267  36.22246987  90.98580084
   7.54728407  12.46973985  63.12290704  55.76986734  16.78598794
   8.22229474   8.7307126   98.9717616  213.02773925 144.58048212]"
Network in Network,5,4777,5,5,False,0.027017176,"[2.7142298e-06 2.8592240e-06 9.8338951e-06 4.3603181e-05 6.2609165e-06
 9.9991703e-01 3.9607189e-06 5.1406191e-06 5.5959486e-06 2.9298326e-06]","[1.5964589e-04 1.3212369e-04 5.5269228e-04 2.5118146e-02 3.2400622e-04
 9.7289985e-01 2.8187732e-04 2.0224229e-04 2.1377958e-04 1.1574667e-04]","[ 14.54094545  23.71156384 118.562489    98.46859223 197.54211262
  22.73743844  18.0594101  192.28454392  63.58020273 154.85388235
   6.80937538   7.25938274  55.59633368 179.29832304  62.4695759
  22.84758169   5.31636059 126.02718284 221.97135521   3.64935345
  18.39441028  20.07500463  62.38796038 135.40632884 124.71295476]"
Network in Network,5,4976,5,3,True,0.810144,"[5.8628066e-04 6.1195955e-04 8.5464149e-04 2.0519182e-02 4.3666642e-02
 9.2720890e-01 3.3833524e-03 1.1772589e-03 9.0302702e-04 1.0887528e-03]","[0.0019649  0.00214537 0.00356269 0.42624494 0.4258275  0.11706487
 0.01049133 0.00581543 0.00254821 0.00433468]","[  5.49078649   3.08609004 150.59896224 236.36857831 160.13350687
  12.68031958  20.22082541 222.1999262  185.84646721   6.53132851
   4.09168443  22.09339986 251.62075618 251.05712289  35.87972892
   3.7513875   24.88599174  84.88807169 177.40416806  59.46551883
  15.012092     8.46563138 130.05662115  65.34869569 199.08066224]"
Network in Network,5,9194,6,6,False,0.15257949,"[1.4599183e-04 2.0667996e-04 3.1424715e-04 4.0786774e-04 1.0416306e-03
 2.4295946e-04 9.9705625e-01 1.6189452e-04 1.8397754e-04 2.3858377e-04]","[0.00182567 0.00223575 0.0058542  0.10244636 0.03408683 0.00245707
 0.84447676 0.00220426 0.00203294 0.00238025]","[ 21.28965783  13.63402997  63.41751877 174.70926245 212.39585375
   0.93492064  16.25804664 141.75765021  11.45313385 135.50383089
   6.89511119  11.56939496   0.57581294 255.82926764 143.83159039
   8.01852602  13.7828184    8.35884143 208.21959723 206.91665644
  23.42381683  13.85210456 105.67955672 241.75076936 251.51274417]"
Network in Network,5,1663,6,6,False,0.4217174,"[2.0936108e-04 3.1021930e-04 1.5701245e-03 6.3999981e-04 1.4201818e-03
 4.1191123e-04 9.9457669e-01 2.0234018e-04 4.4245724e-04 2.1655746e-04]","[0.00258775 0.00511215 0.02413689 0.0106849  0.36622176 0.00464176
 0.5728593  0.00268803 0.00726171 0.00380572]","[ 10.892729    13.32941518 165.31210169 213.05384627  62.57725619
  26.88378494  11.49807149 117.22494284 139.14539305 139.32205789
  16.3797325   14.40853238 206.35380288  67.94508196 228.47890765
  14.39528406  16.1074934   16.07017611 132.8795828  154.35493622
  11.01408467  14.17296465 160.31000231 213.14906749 155.54257321]"
Network in Network,5,7181,6,6,False,0.08767414,"[5.2366749e-04 1.1479941e-03 8.9280326e-03 1.9898529e-03 2.7608622e-03
 1.7974372e-03 9.8110354e-01 9.6268667e-04 3.6390466e-04 4.2204460e-04]","[0.001824   0.00429002 0.07169136 0.00537299 0.00899324 0.00411791
 0.8934294  0.00786811 0.00120232 0.00121064]","[ 15.35471272   1.01909355  77.90870054 185.81856272 191.89726181
  23.71007936  18.04773828 218.02769177  64.05380308  14.18071764
  19.93144027  19.89962057  45.64054369 150.32395288 193.75975661
  12.18945023  20.40375009  67.08180429 151.34623711 108.85688386
  28.02452757  22.66027294  40.97570327  59.94696538 167.74957385]"
Network in Network,5,5341,6,6,False,0.14130402,"[5.5910903e-05 6.7057830e-05 1.7984190e-04 1.3581887e-04 3.5392493e-04
 6.7067944e-05 9.9889410e-01 6.9353744e-05 6.8076173e-05 1.0886420e-04]","[0.00269474 0.00372225 0.01016748 0.04079275 0.07208356 0.0028226
 0.8575901  0.00327681 0.00286369 0.00398612]","[  7.36090454  17.3863323   40.56960011   5.08749766 207.39000091
  10.80855446  28.78697155  28.8685758  133.57057112 218.35695457
  19.97737924  14.84457439  89.52262799  25.65364542  69.86988801
   9.67421964  16.73934423 180.43046344  99.76737821 140.11884611
  12.68627694  11.66320686 160.09618301 229.76167478  94.08817154]"
Network in Network,5,4756,6,2,True,0.57002354,"[3.1496189e-04 1.2625458e-04 1.8623548e-03 2.9688526e-04 1.9138835e-04
 1.9634822e-04 9.9647087e-01 1.2739077e-04 1.9958717e-04 2.1396980e-04]","[0.01431303 0.00170543 0.5458549  0.00303173 0.00218802 0.0017409
 0.42644736 0.00120451 0.00172172 0.00179233]","[ 11.00372784  20.13541379 187.60129312   3.33909986  42.45366916
  16.2676555   12.85231021  71.3093436  147.60489174 140.55852936
  10.38083299  19.09010231  50.15449503   9.52027912 158.84616825
   9.76868326   7.77180211 199.68650622   6.68338167 196.58915048
  12.76748748  22.1792035   22.32462423  39.79050147 231.55516143]"
Network in Network,5,1892,6,3,True,0.73449564,"[0.01693853 0.0025754  0.01483176 0.10997882 0.00543525 0.00721257
 0.8330946  0.00524109 0.0016019  0.00308999]","[0.06318234 0.00447073 0.05503329 0.6565054  0.01145407 0.08908855
 0.09859896 0.01165408 0.00329631 0.00671629]","[ 21.57602288  11.92295746 157.92259084  55.85418948 140.23957887
  22.92660762  12.54283363  25.41590915 205.80880014 154.30529671
  24.62484139  12.05058932  88.59199048  78.26534214 182.87804927
  20.03140185  22.44237589 248.12299143 185.11803923  89.89931245
   0.86567951   4.1003978  119.87242385 114.72823325 169.69013155]"
Network in Network,5,4941,6,3,True,0.75916797,"[5.3216059e-05 4.0757561e-05 1.3628780e-04 3.5719856e-04 3.1057870e-04
 6.0457915e-05 9.9881327e-01 4.1597039e-05 6.6294866e-05 1.2039027e-04]","[0.00197042 0.0021735  0.0051848  0.729573   0.00239658 0.00232019
 0.23964532 0.00189248 0.00258943 0.01225431]","[ 28.26633729  15.27451158 238.00720392  80.22133773 180.69492321
  23.6731558    3.84890015 253.65635761 232.29801928  78.1027536
   9.81748039   3.2507109  212.88002864 164.90955262 139.84199353
   8.21260499  18.24453629  65.6546959  195.69672883 203.76515933
   9.53414122  27.32189884  52.9808501  248.18006721 228.47393994]"
Network in Network,5,8881,6,3,True,0.5449192,"[1.0090882e-04 1.5874369e-04 9.7805212e-05 8.9394086e-04 9.8961413e-05
 1.2031703e-04 9.9816376e-01 9.2699156e-05 1.4973526e-04 1.2320740e-04]","[0.00419761 0.00760682 0.00483821 0.5011074  0.00543031 0.00536573
 0.45324457 0.00753461 0.00705159 0.00362313]","[ 24.13665981  24.28511623 144.6935148  185.64903922  40.65644774
  10.54077478  29.21736687 146.03268237   7.47727912  98.24387242
   3.55034646   9.77634639  11.40590262 107.57188356  41.33027783
   5.97109178   7.10410367 120.2345099   72.06050321  77.64836865
  18.35514138  27.8080727  225.7342085    3.41271818  63.87837121]"
Network in Network,5,7534,6,4,True,0.6390568,"[2.1325708e-05 2.2595241e-05 1.5186598e-04 4.8815033e-05 1.1274180e-04
 2.8697536e-05 9.9954313e-01 1.9896197e-05 2.1456102e-05 2.9474417e-05]","[0.00121436 0.00123374 0.01457172 0.03502646 0.5818063  0.00142807
 0.36048636 0.00110852 0.00155918 0.00156522]","[ 13.3381085   16.06101861  98.92240254  45.52211923 174.573633
  10.96024429  20.74149549 150.88893037 179.05499524 218.07635208
  10.14168173  16.64230985  11.0646353   64.71625455 148.36254839
  12.97556094  10.40442864  79.06612087 248.73530915 200.37182578
  14.54359834  17.01819451  68.59750518  88.49213606 110.23392136]"
Network in Network,5,5297,6,3,True,0.8270137,"[0.00129736 0.00145027 0.01486082 0.0300298  0.01942936 0.00517331
 0.9225233  0.00187975 0.00186615 0.0014898 ]","[0.00544938 0.00542403 0.06044126 0.38010222 0.18762498 0.24579576
 0.09550963 0.00708554 0.00675343 0.00581379]","[ 16.28572413   7.76526969   4.89376205  60.0314066  124.71577495
  28.33460697  25.95067476 107.6494369  128.88796397  15.76463011
  12.63674463  14.93238998 241.87166974 235.30837787 249.72103331
   8.12701994   0.46436666  87.98709736 104.54761292  48.81638866
   2.96849596   0.83487791  69.46400245  17.80289479 175.50812697]"
Network in Network,5,9276,7,4,True,0.612819,"[0.00992054 0.02452443 0.01412905 0.00851973 0.03593166 0.03166604
 0.00497725 0.83848584 0.003368   0.02847746]","[0.01786893 0.1221501  0.01959081 0.0289402  0.40282097 0.05870445
 0.01214913 0.22566684 0.00849879 0.10360991]","[ 28.90044232  21.19306026 201.22426908 191.54589913 153.82387879
  22.67088837  21.81714015  49.3856455  145.33307153 183.74528533
  22.92860157   2.89087587  35.08973189  82.42152039  39.53018152
   9.68269888  18.77163108 181.25449386 182.0070466  241.46425969
  22.62390955   5.25030773 247.53310927 115.67923211 135.54357424]"
Network in Network,5,7426,7,7,False,0.060861826,"[8.3633327e-05 8.1566817e-05 1.2833044e-04 2.7229780e-04 4.5443582e-04
 4.9303990e-04 7.1624730e-05 9.9820602e-01 8.4549400e-05 1.2451268e-04]","[5.9119979e-04 6.3347077e-04 1.2431378e-03 2.0424926e-03 5.2470420e-02
 3.7225178e-03 6.0971489e-04 9.3734419e-01 6.7302777e-04 6.6987396e-04]","[  7.33231481  13.33688062  87.54052097  30.96882245 240.05427135
   9.05123854  28.87899864 244.02615221 160.57337032 178.28222592
  15.54201814  21.98935421 163.0305564  224.60497308 229.2975409
   5.80933889  11.35621977  68.16796172  94.54648254 140.41689169
  19.08515363  15.46190311 188.37586075 165.62651133 139.34470528]"
Network in Network,5,3244,7,2,True,0.5952909,"[6.6953030e-04 7.7858468e-04 9.0754023e-03 7.3458487e-03 5.6187618e-03
 4.8221028e-03 2.5699581e-03 9.6715254e-01 8.6553756e-04 1.1017954e-03]","[0.00171738 0.00172852 0.57791924 0.01900336 0.00916118 0.00870979
 0.0061309  0.37186167 0.00153236 0.00223575]","[ 10.74517793  26.11862082 104.05697285 233.36151979 117.726929
  10.34244455  17.47543048 152.28119522  89.67940323 168.98786159
  13.4357024   15.74191828  59.42230296 131.51114028 161.20271592
  11.11988707  13.55323169 174.80497836 226.35152423 253.45241454
  10.02910035   9.69405237  15.39642504 121.58521576  19.94934704]"
Network in Network,5,4994,7,7,False,0.0040180087,"[7.1167910e-06 5.3437539e-06 1.3713422e-05 1.6473081e-05 1.5304689e-05
 1.6727516e-05 5.7162392e-06 9.9988508e-01 5.2844243e-06 2.9264007e-05]","[1.6210505e-04 1.3280538e-04 2.9269292e-04 1.5772863e-03 3.2315392e-04
 8.3504396e-04 9.2790309e-05 9.9586707e-01 1.0137166e-04 6.1571487e-04]","[ 10.34555229  11.45331463 155.81716564 255.20162441  29.16119738
  14.40055726  10.41333252 216.13455672 212.204308   147.82518568
   6.36742896  23.94074505  39.31043688 239.01786799  37.67781525
  14.81814731  16.57778205 208.1676642  137.64373811 108.03353649
  19.44107139  15.89004526 244.34860553 141.24805633 144.69682193]"
Network in Network,5,3983,7,3,True,0.6491287,"[0.00626355 0.00214996 0.00561568 0.0208201  0.02785924 0.00199095
 0.00246256 0.92597866 0.00154911 0.00531019]","[0.14649902 0.0082629  0.02659797 0.4337679  0.04407772 0.00806781
 0.01100722 0.27685001 0.00636678 0.03850275]","[ 19.64231599  16.93202174 144.53942658   9.65029729 229.52904253
  17.53122952   3.8607629  252.79121305  89.65041542 194.1202368
  28.12603675  30.09502929  86.1141684    0.64924005 249.307982
  14.690017    26.36943785 155.8333269  182.90339366  12.40692827
  29.20489294  15.605912    38.00117276  26.24987312  89.68683906]"
